"","Org.nr","kommune","komnr","time","grpoeng","eleverN","j_eleverN","j_grpoeng","g_eleverN","g_grpoeng","enhetsnivå","nasjonalkode","fylkeskode","nasjonalt","fylke","Navn","grpst2","klasseN","antmenn","antkvinner","sumoppfyller","sumikkeoppfyller","mennandel","oppfyllerandel","primær_andel","andel_syss","pop","innflytting","engelsk","lesing","regning","utd","utflytting","videregående","Adresse","lon","lat"
"1817",974576090,"KONGSVINGER",402,2010,35.2,82,40,37.2,42,33.3,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",16.2,26,14,13,2205,0,0.518518518518518,1,3.96846254927727,60.5,17377,967,NA,NA,NA,15.4,858,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1818",974576090,"KONGSVINGER",402,2008,37.2,94,44,39.4,50,35.3,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",18.1,26.3,14,12,2030,0,0.538461538461538,1,4.1651125202039,64.5,17361,872,NA,NA,NA,14.9,874,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1819",974576090,"KONGSVINGER",402,2017,41.4,72,35,44.6,37,38.4,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",16.1,24.44,12,16,1801,125,0.428571428571429,0.935098650051921,3.38871308016878,57.7,17857,1097,50,49,47,NA,977,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1820",974576090,"KONGSVINGER",402,2007,35.5,71,35,37.1,36,33.9,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",16,25.6,14,12,2210,0,0.538461538461538,1,NA,NA,17236,962,NA,NA,NA,14.7,828,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1821",974576090,"KONGSVINGER",402,2012,37.5,75,36,39.3,39,35.8,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",17.5,25.4,13,12,1982,17,0.52,0.991495747873937,4.44649689932709,59.2,17522,1037,NA,NA,NA,16.1,889,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1822",974576090,"KONGSVINGER",402,2015,39.9,72,36,43.9,36,36,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",17.6,24.9,11,15,1927,24,0.423076923076923,0.987698616094311,4.13671504136715,56.7,17881,990,49,48,49,17.4,1013,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1823",974576090,"KONGSVINGER",402,2014,41.6,81,45,43.3,36,39.5,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",18,25.6,11,14,1944,9,0.44,0.995391705069124,4.2242400315831,58.4,17825,1033,NA,NA,NA,16.9,926,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1824",974576090,"KONGSVINGER",402,2011,37.9,88,45,39.7,43,36.1,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",17.6,26.2,15,12,1973,46,0.555555555555556,0.977216443784051,4.11522633744856,59.3,17436,1043,NA,NA,NA,15.8,915,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1825",974576090,"KONGSVINGER",402,2013,38.1,91,42,40.8,49,35.8,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",17.8,25.8,13,13,1940,43,0.5,0.978315683308119,4.35477427087495,58.2,17638,1081,NA,NA,NA,16.5,879,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1826",974576090,"KONGSVINGER",402,2016,40.9,89,44,42.7,45,39.2,4,"I",4,"Hele landet","Hedmark","Holt ungdomsskole",16.9,24.4,12,15,1870,86,0.444444444444444,0.956032719836401,3.71019967620076,56.8,17835,1070,49,46,46,17.7,972,1,"Tajevegen 21 Kongsvinger",12.0127117,60.1818046
"1827",974576104,"KONGSVINGER",402,2010,31.7,23,9,39.5,14,26.7,4,"I",4,"Hele landet","Hedmark","Roverud skole",14.5,20,7,15,856,0,0.318181818181818,1,3.96846254927727,60.5,17377,967,NA,NA,NA,15.4,858,1,"Skolebakken 3 2216 ROVERUD",12.0608828,60.2567474
"1828",974576104,"KONGSVINGER",402,2017,41.8,24,14,43,10,40.2,4,"I",4,"Hele landet","Hedmark","Roverud skole",11.2,17.7,9,19,716,75,0.321428571428571,0.905183312262958,3.38871308016878,57.7,17857,1097,NA,NA,NA,NA,977,1,"Skolebakken 3 2216 ROVERUD",12.0608828,60.2567474
"1829",974576112,"KONGSVINGER",402,2008,36.7,92,47,40,45,33.3,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",24.2,26.6,13,16,1795,0,0.448275862068966,1,4.1651125202039,64.5,17361,872,NA,NA,NA,14.9,874,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1830",974576112,"KONGSVINGER",402,2010,39.7,80,38,40.6,42,38.9,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",20.5,27.67,10,20,2022,0,0.333333333333333,1,3.96846254927727,60.5,17377,967,NA,NA,NA,15.4,858,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1831",974576112,"KONGSVINGER",402,2014,39.7,95,45,43.9,50,35.9,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",19.1,26.18,13,19,2091,136,0.40625,0.938931297709924,4.2242400315831,58.4,17825,1033,NA,NA,NA,16.9,926,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1832",974576112,"KONGSVINGER",402,2011,40.9,77,39,44.1,38,37.7,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",20.8,25.89,9,17,1658,136,0.346153846153846,0.924191750278707,4.11522633744856,59.3,17436,1043,NA,NA,NA,15.8,915,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1833",974576112,"KONGSVINGER",402,2015,38.9,93,45,42.4,48,35.7,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",17.7,23.82,12,24,2221,177,0.333333333333333,0.926188490408674,4.13671504136715,56.7,17881,990,47,49,48,17.4,1013,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1834",974576112,"KONGSVINGER",402,2007,36.6,85,40,39,45,34.4,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",22.6,25,9,17,2124,0,0.346153846153846,1,NA,NA,17236,962,NA,NA,NA,14.7,828,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1835",974576112,"KONGSVINGER",402,2013,40.3,62,29,44.6,33,36.6,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",21,24.09,14,16,2019,116,0.466666666666667,0.945667447306792,4.35477427087495,58.2,17638,1081,NA,NA,NA,16.5,879,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1836",974576112,"KONGSVINGER",402,2016,39.9,92,54,42.9,38,35.6,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",14.7,25,17,19,2527,87,0.472222222222222,0.966717674062739,3.71019967620076,56.8,17835,1070,50,49,47,17.7,972,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1837",974576112,"KONGSVINGER",402,2017,40.3,68,31,45.2,37,36.2,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",16.9,23.5,11,18,2183,104,0.379310344827586,0.954525579361609,3.38871308016878,57.7,17857,1097,50,47,50,NA,977,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1838",974576112,"KONGSVINGER",402,2009,37.7,81,45,39.5,36,35.5,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",21.4,29,11,20,2149,0,0.354838709677419,1,4.34557682359027,61.9,17326,918,NA,NA,NA,15.3,802,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1839",974576112,"KONGSVINGER",402,2012,37.2,74,34,39.5,40,35.3,4,"I",4,"Hele landet","Hedmark","Tråstad ungdomsskole",19.4,24.2,9,17,1706,188,0.346153846153846,0.900739176346357,4.44649689932709,59.2,17522,1037,NA,NA,NA,16.1,889,1,"Markensvegen 20 2212 KONGSVINGER",12.0137534,60.1913041
"1840",974578336,"ASKER",220,2010,40.2,120,63,42.2,57,38,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",20.6,25.8,17,23,2896,346,0.425,0.893275755706354,2.13389272668089,70.5,54623,3939,NA,NA,NA,30,3520,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1841",974578336,"ASKER",220,2012,40.6,133,66,43,67,38.1,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",19.2,27.25,17,22,2877,158,0.435897435897436,0.947940691927512,2.25149867558901,70.1,56447,4423,NA,NA,NA,30.6,3691,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1842",974578336,"ASKER",220,2016,39,104,62,40.1,42,37.5,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",18,26.17,10,25,2729,98,0.285714285714286,0.965334276618323,1.89541377559655,67.8,60106,4302,50,50,51,30.8,3868,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1843",974578336,"ASKER",220,2017,40.7,104,52,42.2,52,39.3,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",17.5,26.31,14,30,2807,287,0.318181818181818,0.907239819004525,2.27280379810768,68.2,60781,4057,52,50,50,NA,4089,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1844",974578336,"ASKER",220,2015,41.1,116,64,43.9,52,37.6,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",17.1,26.75,17,26,3045,139,0.395348837209302,0.956344221105528,2.08603176767332,68.1,59571,4301,53,51,53,30.7,3984,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1845",974578336,"ASKER",220,2011,40,110,48,42.2,62,38.3,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",19.6,27.25,15,22,2511,348,0.405405405405405,0.878279118572928,2.06867435969603,70.6,55284,4416,NA,NA,NA,30,3470,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1846",974578336,"ASKER",220,2013,40.7,78,48,41.4,30,39.5,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",17.7,27.45,16,26,3006,84,0.380952380952381,0.972815533980583,2.34857849196539,69.9,57418,4447,NA,NA,NA,30.8,3785,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1847",974578336,"ASKER",220,2009,40.4,100,46,41,54,39.9,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",19.7,27.23,16,24,2717,257,0.4,0.913584398117014,1.93041771185516,71.1,53756,3760,NA,NA,NA,29.7,3163,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1848",974578336,"ASKER",220,2007,39.1,106,46,42.5,60,36.5,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",18.4,28.08,12,26,2921,167,0.315789473684211,0.945919689119171,NA,NA,52210,3886,NA,NA,NA,29.4,3431,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1849",974578336,"ASKER",220,2014,42,117,57,43.5,60,40.5,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",19.7,27.83,11,25,3042,96,0.305555555555556,0.969407265774379,2.33752195649237,69.7,58338,4503,NA,NA,NA,30.5,3527,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1850",974578336,"ASKER",220,2008,41.9,120,71,44,49,39,4,"I",2,"Hele landet","Akershus","Borgen ungdomsskole",20.6,27.38,12,25,2899,0,0.324324324324324,1,1.85927289793855,72.7,52922,3752,NA,NA,NA,29.6,3121,1,"Vardefaret 4 1388 BORGEN",10.4197244,59.8265294
"1851",974578344,"ASKER",220,2012,39.6,72,27,42.4,45,37.9,4,"I",2,"Hele landet","Akershus","Hovedgården ungdomsskole",20.7,22.44,12,11,1282,187,0.521739130434783,0.872702518720218,2.25149867558901,70.1,56447,4423,NA,NA,NA,30.6,3691,1,"Heggedalsbakken 11 1389 HEGGEDAL",10.4361326,59.7848753
"1852",974578344,"ASKER",220,2011,41.7,68,41,42.7,27,40,4,"I",2,"Hele landet","Akershus","Hovedgården ungdomsskole",21.1,22.33,9,10,1392,0,0.473684210526316,1,2.06867435969603,70.6,55284,4416,NA,NA,NA,30,3470,1,"Heggedalsbakken 11 1389 HEGGEDAL",10.4361326,59.7848753
"1853",974578344,"ASKER",220,2008,36.2,60,26,37.1,34,35.5,4,"I",2,"Hele landet","Akershus","Hovedgården ungdomsskole",18.5,23.38,8,18,1392,76,0.307692307692308,0.948228882833787,1.85927289793855,72.7,52922,3752,NA,NA,NA,29.6,3121,1,"Heggedalsbakken 11 1389 HEGGEDAL",10.4361326,59.7848753
"1854",974578344,"ASKER",220,2014,41.2,74,36,43.2,38,39.4,4,"I",2,"Hele landet","Akershus","Hovedgården ungdomsskole",19.1,24.25,8,15,1542,0,0.347826086956522,1,2.33752195649237,69.7,58338,4503,NA,NA,NA,30.5,3527,1,"Heggedalsbakken 11 1389 HEGGEDAL",10.4361326,59.7848753
"1855",974578352,"ASKER",220,2013,42.8,99,47,44,52,41.8,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",20,24.92,9,23,1931,348,0.28125,0.84730144800351,2.34857849196539,69.9,57418,4447,NA,NA,NA,30.8,3785,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1856",974578352,"ASKER",220,2015,43.1,87,39,46.2,48,40.6,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",26,28.2,8,21,1912,127,0.275862068965517,0.937714565963708,2.08603176767332,68.1,59571,4301,53,53,53,30.7,3984,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1857",974578352,"ASKER",220,2014,44,109,51,45.8,58,42.3,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",22.1,27.91,7,22,1918,217,0.241379310344828,0.898360655737705,2.33752195649237,69.7,58338,4503,NA,NA,NA,30.5,3527,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1858",974578352,"ASKER",220,2008,42,97,49,43.5,48,40.4,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",17,24.67,9,19,1978,435,0.321428571428571,0.819726481558226,1.85927289793855,72.7,52922,3752,NA,NA,NA,29.6,3121,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1859",974578352,"ASKER",220,2010,42.4,95,54,44,41,40.5,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",16.5,27.08,7,25,2404,469,0.21875,0.836756004176819,2.13389272668089,70.5,54623,3939,NA,NA,NA,30,3520,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1860",974578352,"ASKER",220,2007,41.6,94,52,42.9,42,39.9,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",20.3,24.67,6,22,2138,0,0.214285714285714,1,NA,NA,52210,3886,NA,NA,NA,29.4,3431,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1861",974578352,"ASKER",220,2016,43.2,108,53,44.8,55,41.6,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",21.1,26.91,8,23,2179,101,0.258064516129032,0.955701754385965,1.89541377559655,67.8,60106,4302,55,56,55,30.8,3868,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1862",974578352,"ASKER",220,2009,43,105,52,44.4,53,41.6,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",17,26.42,8,22,2332,318,0.266666666666667,0.88,1.93041771185516,71.1,53756,3760,NA,NA,NA,29.7,3163,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1863",974578352,"ASKER",220,2017,43.8,85,40,46.5,45,41.4,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",20.9,27.82,12,20,2339,52,0.375,0.978251777498954,2.27280379810768,68.2,60781,4057,55,53,57,NA,4089,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1864",974578352,"ASKER",220,2012,42.6,105,50,44.9,55,40.6,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",19.2,26.17,9,26,2184,365,0.257142857142857,0.856806590819929,2.25149867558901,70.1,56447,4423,NA,NA,NA,30.6,3691,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1865",974578352,"ASKER",220,2011,42.3,108,50,43.4,58,41.3,4,"I",2,"Hele landet","Akershus","Landøya ungdomsskole",18.9,26.42,6,23,2248,226,0.206896551724138,0.908649959579628,2.06867435969603,70.6,55284,4416,NA,NA,NA,30,3470,1,"Landøyveien 16 1394 NESBRU",10.4975327,59.8606237
"1866",974578360,"ASKER",220,2014,44.2,131,65,47.1,66,41.4,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20.7,27.27,18,21,3191,0,0.461538461538462,1,2.33752195649237,69.7,58338,4503,NA,NA,NA,30.5,3527,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1867",974578360,"ASKER",220,2011,43,138,71,44.3,67,41.7,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20.1,27.93,14,24,2690,100,0.368421052631579,0.96415770609319,2.06867435969603,70.6,55284,4416,NA,NA,NA,30,3470,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1868",974578360,"ASKER",220,2012,42.9,121,56,46.5,65,39.7,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20.1,27.21,17,20,2612,178,0.459459459459459,0.936200716845878,2.25149867558901,70.1,56447,4423,NA,NA,NA,30.6,3691,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1869",974578360,"ASKER",220,2013,41.5,135,65,43.9,70,39.2,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",19.6,27.13,17,23,2920,191,0.425,0.938604950176792,2.34857849196539,69.9,57418,4447,NA,NA,NA,30.8,3785,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1870",974578360,"ASKER",220,2008,42.5,141,76,44.2,65,40.4,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20.6,27.79,13,24,2620,87,0.351351351351351,0.967861100849649,1.85927289793855,72.7,52922,3752,NA,NA,NA,29.6,3121,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1871",974578360,"ASKER",220,2015,42.9,138,73,44.6,65,40.9,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20.5,27.27,18,23,3121,0,0.439024390243902,1,2.08603176767332,68.1,59571,4301,54,54,54,30.7,3984,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1872",974578360,"ASKER",220,2007,41.7,115,65,43.6,50,39.2,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20,27.92,14,18,2715,0,0.4375,1,NA,NA,52210,3886,NA,NA,NA,29.4,3431,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1873",974578360,"ASKER",220,2010,41.4,135,65,42.3,70,40.6,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",20.2,27.43,12,21,2627,89,0.363636363636364,0.967231222385862,2.13389272668089,70.5,54623,3939,NA,NA,NA,30,3520,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1874",974578360,"ASKER",220,2017,44.7,133,77,46.2,56,42.6,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",19.3,27.29,17,19,2989,0,0.472222222222222,1,2.27280379810768,68.2,60781,4057,53,54,53,NA,4089,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1875",974578360,"ASKER",220,2009,43.2,113,55,44.4,58,42.1,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",19.9,26.64,15,22,2585,100,0.405405405405405,0.962756052141527,1.93041771185516,71.1,53756,3760,NA,NA,NA,29.7,3163,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1876",974578360,"ASKER",220,2016,42.9,129,59,44.4,70,41.6,4,"I",2,"Hele landet","Akershus","Risenga ungdomsskole",19.7,27.43,17,20,2978,0,0.459459459459459,1,1.89541377559655,67.8,60106,4302,52,54,54,30.8,3868,1,"Brages vei 9 1387 ASKER",10.441416,59.825836
"1877",974578379,"ASKER",220,2016,44.5,87,48,48,39,40.2,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",17.4,27.27,8,23,2408,84,0.258064516129032,0.966292134831461,1.89541377559655,67.8,60106,4302,52,54,53,30.8,3868,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1878",974578379,"ASKER",220,2017,43.5,97,50,45.4,47,41.5,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",20.8,27.42,11,23,2245,45,0.323529411764706,0.980349344978166,2.27280379810768,68.2,60781,4057,52,55,54,NA,4089,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1879",974578379,"ASKER",220,2014,43.5,118,58,44.6,60,42.3,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",20.4,28.82,7,25,2201,0,0.21875,1,2.33752195649237,69.7,58338,4503,NA,NA,NA,30.5,3527,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1880",974578379,"ASKER",220,2010,43.3,119,66,43.6,53,42.9,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",24.3,29.08,8,26,2085,99,0.235294117647059,0.95467032967033,2.13389272668089,70.5,54623,3939,NA,NA,NA,30,3520,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1881",974578379,"ASKER",220,2012,42.8,120,62,43.8,58,41.7,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",20.7,29.25,9,28,2443,0,0.243243243243243,1,2.25149867558901,70.1,56447,4423,NA,NA,NA,30.6,3691,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1882",974578379,"ASKER",220,2011,44.2,117,48,44.3,69,44.2,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",20.9,27.23,7,29,2198,237,0.194444444444444,0.902669404517454,2.06867435969603,70.6,55284,4416,NA,NA,NA,30,3470,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1883",974578379,"ASKER",220,2008,41.3,97,53,43.7,44,38.4,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",21.3,27.33,8,20,2235,0,0.285714285714286,1,1.85927289793855,72.7,52922,3752,NA,NA,NA,29.6,3121,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1884",974578379,"ASKER",220,2013,44.1,113,61,45.4,52,42.6,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",19.4,28.67,9,26,2616,0,0.257142857142857,1,2.34857849196539,69.9,57418,4447,NA,NA,NA,30.8,3785,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1885",974578379,"ASKER",220,2015,44.2,111,59,45.4,52,42.9,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",17.4,27.18,6,26,2308,87,0.1875,0.963674321503131,2.08603176767332,68.1,59571,4301,53,55,54,30.7,3984,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1886",974578379,"ASKER",220,2009,44.6,120,68,47.4,52,40.9,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",23.9,27,7,23,2152,97,0.233333333333333,0.9568697198755,1.93041771185516,71.1,53756,3760,NA,NA,NA,29.7,3163,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1887",974578379,"ASKER",220,2007,43.4,109,56,44,53,42.9,4,"I",2,"Hele landet","Akershus","Solvang ungdomsskole",20.7,24.77,9,22,2326,0,0.290322580645161,1,NA,NA,52210,3886,NA,NA,NA,29.4,3431,1,"Solvangveien 32 1383 ASKER",10.4247617,59.83998
"1888",974578387,"ASKER",220,2007,43.1,136,66,45.8,70,40.5,4,"I",2,"Hele landet","Akershus","Torstad ungdomsskole",20.7,27.07,15,22,2622,176,0.405405405405405,0.937097927090779,NA,NA,52210,3886,NA,NA,NA,29.4,3431,1,"Torstadbakken 49 1395 HVALSTAD",10.4807458,59.8621791
